,id,sentiment,political,alignment
0,1493551682218831878,0.0966,-0.07412470898005825,-0.009961911083857734
1,1493544154223329282,0.3373625,-0.08740364890047363,-0.03548823824891112
2,1493359409593917444,0.15374,-0.05850369123453279,-0.028437185727718896
3,1493284557482778630,-0.04175217391304348,-0.07454676786156676,0.017750472053744713
4,1493239184781414401,0.06492,-0.11084138581080609,0.024028009291281155
5,1493153770917793795,0.3630095238095238,-0.10886534920271862,-0.040021153818364186
6,1492891326358204419,-0.062000000000000006,-0.04835205870730676,0.003189711166733392
7,1492849228011524105,0.04702307692307694,0.03977680554632719,-0.023652926475108402
8,1492796434588049410,0.2938673076923077,-0.046757798135063595,-0.0062527848175621
9,1492746851191123968,-0.077940625,-0.059832365435239926,-0.00019764772249389394
10,1492716688415944704,-0.14370454545454547,0.006899322857361487,0.0031049880837443573
11,1492710299849400322,-0.24035,-0.2015034501720892,0.01791351188742995
12,1492671133010718721,-0.16831666666666664,-0.1263517610679196,0.053947051385591555
13,1492647435407032321,-0.27086,-0.04626769364070722,0.02905198332567238
14,1492644483124457473,0.39568000000000003,-0.05793922767075059,-0.04436746814372502
15,1492540756476805120,0.08021666666666667,-0.06432466141371364,-0.010391281127077292
16,1492536311642828804,0.04175,0.02594360726203955,-0.02504600455043839
17,1492505442806865921,-0.02445,-0.005459458095109884,-0.006704722914981183
18,1492437399619657729,-0.10981333333333335,0.03780491932428199,-0.008382764762163058
19,1492436516777381888,0.1908234375,-0.06763040081920628,-0.017550262010621535
20,1492419302993145857,0.2763428571428571,-0.009091479673699865,0.003749597862893917
21,1492322046784724992,-0.0547578947368421,0.022473786886104907,-0.014986411327521145
22,1492319702949011456,-0.24829999999999997,0.01600458654346577,-0.0033035767642094543
23,1492273580050161672,-0.08475,-0.07014302992800174,0.0047023935826017325
24,1492264604189306888,0.3156333333333333,-0.05343465473370244,-0.024888717014273854
25,1492258328021549058,0.10897500000000002,-0.0035520264512989043,-0.01331975080278721
