Id,Label,Count,Sentiment,Political,Alignment
vote,vote,2320,-0.15852607748058137,0.026536086863934157,-0.004206661762223464
report,report,2023,0.4732355160833241,0.5110108061600928,0.24182846257732699
spend,spend,1734,0.5268846547835372,0.5779314216313607,0.3045031975747984
number,number,1694,0.5290867809005733,0.5818136948539616,0.307829934894151
trump,trump,1649,-0.32496153618543844,0.18795427244715113,-0.06107790910704266
people,people,1612,-0.3666683209226537,0.03673898237767161,-0.013471020980827815
fec,fec,1611,0.5481507198478998,0.6173925878270522,0.3384241914461563
ytd,ytd,1611,0.5481507198478998,0.6173925878270522,0.3384241914461563
support,support,1606,0.6216462697406298,0.3361573854114265,0.20897098468677647
get,get,1536,-0.2679897191746975,-5.086710796008107e-05,1.3631861977451144e-05
say,say,1523,-0.3517521100815395,0.07704471777160565,-0.027100642046798976
want,want,1493,-0.2595619474317989,0.044085035819889984,-0.011442797750011256
house,house,1491,0.4812217572086698,0.426727101373941,0.20535036557173003
senate,senate,1478,0.4486495297459618,0.4626618203311266,0.2075730081229706
like,like,1461,0.33586628316083034,0.014029009622470947,0.004711871318326841
biden,biden,1369,-0.4027854077959898,0.012167656411896717,-0.00490095444978731
party,party,1365,0.386532628024431,0.07992151929516395,0.03089227488886499
00,00,1274,0.4895275330882744,0.587206261937475,0.2874536328202392
go,go,1241,-0.3448622563081482,0.008683555713474329,-0.002994630616126269
right,right,1108,-0.1597671478003081,0.16395351536301053,-0.026194385521382188
one,one,1055,-0.3077017698144089,0.011371605270150275,-0.003499063067256099
make,make,1045,-0.2172089153756363,0.04189410127396338,-0.009099772298354649
republican,republican,1006,0.3360092065386418,0.3389012671511459,0.1138739458703968
via,via,985,-0.31315700478301645,0.06268566924497611,-0.01963045642357557
know,know,969,-0.30807334309628626,0.013810729026146976,-0.004254717461682016
election,election,968,-0.3794467754137605,0.03029131448052239,-0.01149394160267837
democrats,democrats,925,-0.36987010137599907,-0.20881004022555905,0.07723259074655398
republicans,republicans,913,-0.3531079347474354,0.1446030514343824,-0.05106048485017194
take,take,911,-0.16346851041352478,0.10569095370852172,-0.01727714276691685
need,need,895,-0.16667232765060094,-0.007647090964932595,0.0012745584508811957
oppose,oppose,881,0.24442547708432458,0.5755992583269398,0.14069112332594566
america,america,878,-0.16006867831267113,0.014266905010401554,-0.0022836846286274025
state,state,862,-0.26699996089574524,0.0743982675301484,-0.019864334521260817
media,media,844,0.3807332660869206,0.5521240154854143,0.21021197970078734
new,new,843,-0.17815583565900775,0.11126692240952471,-0.01982285154307485
think,think,839,-0.29334818649865557,0.06309234517056564,-0.01850802503773264
time,time,830,-0.31478659820525806,0.0549768246919237,-0.017305967624897497
call,call,822,-0.40658927906321934,0.06871481113557319,-0.02793870552057798
would,would,800,-0.2649898582965017,0.044864419317379195,-0.011888616117467145
see,see,742,-0.28755334674407756,-0.04489678018925618,0.012910219401453813
country,country,740,-0.35855509584547374,0.039038273017676414,-0.013997371723494738
every,every,707,-0.38922528500778547,0.01658171091174039,-0.00645402115553886
lie,lie,698,-0.5984049955355889,0.043505828555472956,-0.02603410514250989
never,never,671,-0.2186314294364076,0.0869799009798245,-0.01901654008345622
u,u,670,-0.11307110429665779,-0.053112936501794106,0.006005538382696123
fund,fund,662,0.48528949219890544,0.4608020230942311,0.2236223797916277
let,let,652,-0.19847965079357893,0.006961389530658154,-0.0013816941630831066
president,president,637,-0.33704133319605567,0.09043968732512772,-0.030481912789895465
maga,maga,634,-0.34182106485491615,0.18988466566742254,-0.06490657861805811
good,good,627,0.4884108266267119,-0.002604685046591425,-0.0012721563767079534
year,year,618,-0.3423904639055574,0.013697414487286834,-0.004689864100608842
democracy,democracy,617,-0.20586497754336533,-0.0043435287875213365,0.0008941804563020408
day,day,608,-0.26577994706741503,-0.03567822157999716,0.00948255584299115
keep,keep,591,-0.28455355836884616,-0.08739406567727744,0.02486829236878994
democrat,democrat,585,-0.35743650443240244,-0.24617682013826625,0.08799258206250614
even,even,579,-0.3913362255794589,0.029206298263186763,-0.011429482525463414
political,political,576,-0.27586102580023064,0.03722053474768641,-0.010267694896329902
woman,woman,572,-0.2945430264080181,0.1897244454326354,-0.055882012341311314
digital,digital,560,0.483838447063834,0.5952004728252926,0.28798087246344933
back,back,559,-0.0979576776927793,0.05711959215564018,-0.005595302598325205
speech,speech,555,-0.4233221251265064,0.06649220699094614,-0.028147622367758866
run,run,548,-0.29059497235190473,-0.12379904600351262,0.03597538035058293
try,try,548,-0.449838170414699,0.07904773515373711,-0.035558688556982784
stop,stop,546,-0.5570176669717769,0.011323000338273152,-0.006307111231545552
give,give,540,-0.11268359504645115,0.11759814298173,-0.013251381521967925
work,work,537,0.13971905836362708,-0.006505827926755731,-0.0009089881518020989
voter,voter,531,-0.20541813495767977,0.059978785444609536,-0.012320730243058521
tell,tell,524,-0.2206630362623498,0.011518665680144913,-0.002541743742671701
candidate,candidate,516,-0.07731692555155172,0.11071154174173958,-0.00855987603054359
us,us,514,-0.295601345805501,0.003180458460220058,-0.0009401478011195406
american,american,510,-0.2474223982125605,0.10101644636083866,-0.02499373141750918
come,come,506,-0.10395917410898826,-0.035801688326424545,0.003721913950122502
believe,believe,495,-0.24472577933414993,0.02232756308817156,-0.0054641302773851845
look,look,494,-0.2589155209012444,0.00341067832400642,-0.0008830775548867056
use,use,486,-0.390497993756142,-0.011324662666017078,0.004422258051044752
red,red,484,0.4235607618846016,0.41726049909468527,0.17673517490089402
well,well,483,0.32444888772400143,-0.026264317204547336,-0.008521428503845739
help,help,481,0.43534391499632147,0.037129899907848374,0.016164275989304266
000,000,467,0.31650358323609035,0.3952404835173311,0.1250950292732002
americans,americans,462,-0.4003094041458669,-0.036163134521732754,0.014476442832441669
money,money,460,-0.26362234186509076,0.02481480727712352,-0.006541737607326199
many,many,460,-0.31013110832005575,0.05505240032600878,-0.0170734619287845
win,win,456,0.5763030620240064,-0.0025341155889408245,-0.0014604185734293654
law,law,453,-0.4367921899697191,0.07899428224890509,-0.03450408553858536
another,another,452,-0.4529988571749048,0.03805161043320943,-0.017237336039908558
thing,thing,451,-0.15916982521641312,0.049126395412379315,-0.007819439771300816
joe,joe,448,-0.34517367522948295,-0.03489467533149986,0.012044723330113383
estimate,estimate,446,0.6223453037743946,0.6163878473296929,0.38360608208924285
control,control,442,-0.3647080900531632,0.021822497423220743,-0.007958841355412912
must,must,438,-0.284797452659071,0.021535537849127116,-0.006133266321074412
care,care,427,0.2785274090002684,0.06148702973592352,0.017125823079469235
bad,bad,426,-0.6816189992172289,0.06620361024219991,-0.045125638557855785
hate,hate,425,-0.7169865040981062,0.004757653953991164,-0.003411173676180657
way,way,421,-0.27813127678470595,0.026954357327426605,-0.007496849818388356
white,white,419,-0.230123967836452,0.0449841891381218,-0.010351940094370014
love,love,418,0.614045530783832,-0.052180674283259336,-0.03204130983692223
news,news,417,-0.16342922844409488,0.07558434855921367,-0.012352691767481825
show,show,409,-0.30431332778403364,0.022960969437271602,-0.006987329018603611
pac,pac,406,0.6589426520716427,0.5963700196364754,0.39297364235527676
power,power,403,-0.3470692610420833,-0.029694338574728477,0.010305992146264441
great,great,402,0.6416590747111772,-0.06425939756658183,-0.04123262558407057
gop,gop,399,-0.27552410753795475,0.14167211514070516,-0.039034083087157154
life,life,394,-0.4492992287488536,0.06692491616523091,-0.030069313217119933
still,still,388,-0.33781590789787574,-0.041616964228000076,0.014058872554635263
pay,pay,388,-0.2615295019923587,-0.025202708607983737,0.006591251831104518
nothing,nothing,385,-0.3659234892706397,0.05525796146933644,-0.020220186070842156
november,november,384,0.20045586068592122,-0.029772933069151786,-0.005968158923521147
llc,llc,383,0.4701352508023585,0.6193717233743627,0.29118848050849505
leadership,leadership,382,0.2636627824081841,0.45616281091627836,0.12027315595732432
much,much,380,0.15544587821049352,0.004091362499735655,0.0006359854368488889
really,really,379,-0.30838073989597053,0.0418301326929064,-0.012899607269785101
big,big,379,-0.3197975117927165,0.021261130188360098,-0.0067992565321385685
city,city,379,-0.5124384254148869,-0.3566033778957793,0.18273727346654303
talk,talk,378,-0.305566955054312,0.07508750022550278,-0.02294425880654685
abortion,abortion,375,-0.46867671871628813,0.30111743881360475,-0.14112673317141294
crime,crime,373,-0.7116003562563251,-0.11537447694591002,0.08210051889759674
leave,leave,373,-0.3275602394304964,0.058348920010943904,-0.019112786209295667
lose,lose,372,-0.571539140608333,0.06939407922682621,-0.039661432404606824
destroy,destroy,371,-0.6886480368071797,-0.032287191714524904,0.02223451118822461
ban,ban,370,-0.6466136320780665,0.2552258037541493,-0.16503248396551431
threat,threat,365,-0.6873845606693356,-0.043061068851833924,0.029599513894669874
remember,remember,359,-0.3206157029363337,-0.05403607545634055,0.017324814316355394
2022,2022,358,0.20199424738752744,0.0485219689678139,0.00980115860341453
voting,voting,355,-0.309207984154337,0.01992409721106646,-0.0061606899347289076
policy,policy,352,-0.47633216303904413,-0.18490120063016854,0.08807438884468445
government,government,351,-0.33536050254415267,0.007514153646769161,-0.002519950343174483
100,100,351,-0.06682459925451904,0.08474769331148549,-0.005663230643284902
away,away,347,-0.12340976939268695,0.1483381204271355,-0.01830637323405742
plan,plan,346,-0.3769113141420986,0.14976789273331603,-0.056449213266407006
could,could,338,-0.23117336408062894,0.03947154194229754,-0.009124769136250564
man,man,332,-0.3540135624656752,0.09998892730215998,-0.03539743636135907
buy,buy,330,0.26218892101503893,0.24442266526194456,0.06408491487664929
attack,attack,329,-0.7222015480375555,0.05286401422712025,-0.0381784729103056
real,real,329,-0.3613946306011694,-0.034439637726861504,0.01244630015433721
kill,kill,328,-0.7955236808727119,-0.06836063708030335,0.054382505636926516
truth,truth,323,0.24519279076670017,0.0603640437750349,0.014800828355164062
last,last,321,-0.19880719067835687,0.047463968795268416,-0.009436178294632508
production,production,319,0.4644132037576567,0.6048929411475129,0.2809202687287082
today,today,319,-0.11653164301790055,0.07637985855506042,-0.008900670410896039
child,child,318,-0.4370128015049963,-0.06461283763959562,0.02823663719006715
ever,ever,317,-0.3324372287229717,0.07929701951361698,-0.02636128141309824
office,office,317,-0.31463363101639585,0.03592266624471992,-0.011302478916366345
live,live,315,-0.34977725338295945,0.01802115969965711,-0.006303391742521742
police,police,313,-0.42276399204668114,-0.046079962471304435,0.019480948887729912
fascist,fascist,311,-0.6442528512427439,0.14737545849767184,-0.09494705934033175
tax,tax,310,-0.2588666364827089,0.03388647452971443,-0.00877207768376416
million,million,309,-0.41611160439708483,0.022157780968534695,-0.009220109788696165
view,view,308,-0.17146522876468184,0.17453832564401126,-0.029927253934754924
old,old,306,-0.4109613311325952,0.16888224638367824,-0.06940407277849932
conservative,conservative,304,0.30562489909588253,0.3099428298335385,0.0947262460933675
campaign,campaign,302,0.15404695250526357,0.10951347111353289,0.016870216483312956
freedom,freedom,302,0.7096135036083462,0.28185889435694506,0.2000108775478065
bill,bill,301,-0.20870268477245152,0.11739711174752508,-0.02450109240623999
article,article,299,0.05159010042186837,0.20433251034594804,0.010541534728199919
anyone,anyone,299,-0.3424054198927148,-0.05970179294165712,0.02044221748053602
put,put,297,-0.2394100493236901,0.037868520088379584,-0.009066104262174106
claim,claim,296,-0.2776153278734268,0.025284715425645234,-0.007019424563076793
end,end,296,-0.1870458463817057,0.02911697560684475,-0.005446209346457756
first,first,296,-0.0485951282176153,-0.018798409622615656,0.0009135111258982611
black,black,296,-0.41425731329889837,-0.2275158723351178,0.09425011400640106
always,always,294,-0.3450973440505567,-0.07275337640302068,0.02510699696739288
change,change,293,0.11123262221908549,-0.00017703154304970554,-1.9691682748909666e-05
google,google,292,0.49692031003023707,0.5858749333358513,0.2911331535121957
ads,ads,292,0.5295497570629963,0.6112815897100167,0.3237040173280215
war,war,292,-0.7442399819177492,-0.015584183401738158,0.011598372373112495
criminal,criminal,287,-0.7589808405857863,-0.05329310657220153,0.04044844682359741
world,world,287,-0.30350335371175996,-0.003865728682761876,0.0011732616197579736
full,full,286,-0.3084786717247903,0.121429341464816,-0.03745836196348244
everything,everything,285,-0.3876379211258063,-0.024351795193945737,0.009439679264662527
inc,inc,284,0.4714145629282619,0.6163738192165445,0.29056759458639086
c00747121,c00747121,282,0.5111105971834183,0.6132438762810413,0.3134354438250773
inflation,inflation,281,-0.3730322035843982,-0.17745916476059378,0.06619798327689108
watch,watch,281,-0.20797532703377167,-0.020297968918641843,0.00422147672397587
stupid,stupid,272,-0.7045756440832268,0.08025766850700528,-0.056547598480941354
two,two,270,-0.23361808022370054,0.048940689182613156,-0.011433429851666913
happen,happen,269,-0.32107394138489537,0.030083094594769044,-0.00965889775059714
former,former,266,-0.20056030537029398,0.26815687286625445,-0.05378162430919909
also,also,265,-0.2789116313695209,0.05725639142507179,-0.015969473538698622
start,start,264,-0.2653756628333547,0.033023187527726344,-0.00876355027904055
long,long,264,0.3024683805162471,0.07567243538256936,0.02288851897988611
congressional,congressional,262,0.35624954801096287,0.4857188563698725,0.17303712304216887
problem,problem,262,-0.5529573510326713,-0.06516140784318705,0.036031479470528247
point,point,261,-0.17070509624805424,0.17443139018539663,-0.029776327250280038
2020,2020,259,-0.4526408993714376,-0.07568223358811703,0.03425687427776451
elect,elect,259,-0.03499586296564817,-0.057252848259482535,0.002003612832081899
national,national,259,-0.10647747056279892,0.29549103385034364,-0.03146313785837099
majority,majority,258,0.1470326652521908,0.1844020995040445,0.027113132168179354
border,border,257,-0.557911614550016,-0.3272198179405926,0.18255973693999833
complete,complete,256,-0.17237654096483082,0.15363739875388244,-0.026483483360028665
family,family,255,-0.33202763882119285,-0.04818568137684029,0.015998978012542606
please,please,254,0.4936897077710404,-0.01388549931182161,-0.006855128097508193
issue,issue,253,-0.32678757408609505,0.08621502596822235,-0.02817399918592507
nation,nation,253,-0.2035174871821407,0.06622888285411697,-0.013478735817350249
stand,stand,253,-0.10531713822898472,0.1579420560921374,-0.016634005353625695
11,11,252,-0.3445131139946427,0.17002060691076346,-0.05857432873008618
10,10,252,0.28828103021349216,0.22254075717938385,0.06415427874416338
since,since,251,-0.404875171358371,-0.0020438184721065884,0.000827491354119559
oh,oh,251,0.19866085537459893,0.28449696685862624,0.05651841078761361
score,score,249,-0.2468980245732084,0.12989454941059853,-0.032070707652303784
find,find,249,-0.29065636841120795,0.06225128468111083,-0.018093732334343936
save,save,247,0.5254421696858852,0.05665402417829779,0.02976841338568139
video,video,247,-0.3523731000224523,0.13592329038198586,-0.04789571119715234
rule,rule,246,-0.2664582518894844,0.09532706901058967,-0.025400684166309966
fight,fight,245,-0.5183982394779878,0.065785738283378,-0.03410321090886282
mean,mean,244,-0.15949330629872327,-0.014117952667953654,0.0022517189491808097
donald,donald,242,-0.22008169031798885,0.32409062940491185,-0.0713264135356539
job,job,242,0.2977754992169173,0.009637228790390126,0.002869730614126068
judge,judge,241,-0.31152549298585985,0.13698596298347854,-0.0426746196505709
continue,continue,241,-0.4156308008985879,-0.006724914171561101,0.002795081463100204
content,content,241,0.14934018088430193,0.20239069424346687,0.030225062887618788
do,do,239,-0.31207766440302465,-0.04977283020973906,0.015532988602583675
everyone,everyone,237,-0.16992552352222948,-0.0012787366878683197,0.00021729000113310598
yet,yet,237,-0.3888693987480892,-0.021206311359884288,0.008246485548182976
ask,ask,236,-0.22631910874482258,0.030008683928106995,-0.006791538601214257
governor,governor,236,0.1908899762974669,0.08452487037128535,0.01613495050172112
anti,anti,235,-0.35504929235248445,0.13675559912310736,-0.04855497869389931
school,school,234,-0.3417501461494383,-0.08810919065638395,0.03011132878392794
midterm,midterm,232,-0.250976541011169,0.051253206094889515,-0.012863352381427936
corrupt,corrupt,232,-0.47640581440616364,-0.01859100865056956,0.008856864616806624
