,id,sentiment,political,alignment
0,1537054464263303168,0.6369,0.1738295902436235,0.1107120660261638
1,1536921976824029185,0.25857142857142856,0.06696079948036363,0.0030926544706485343
2,1536877826556760065,-0.08701999999999999,0.060723401082472095,0.001298119195897065
3,1536822390155628546,-0.03173846153846155,-0.04466811088788458,-0.00595328873513078
4,1536779636381728773,-0.2414,0.022336762726201477,-0.026794865487635596
5,1536746289261490176,-0.29842222222222226,0.036066823252330266,-0.010608007806416584
6,1536721178617946112,0.19423333333333334,-0.0005826410885453618,-0.0014375178905284048
7,1536703457935106050,-0.05675714285714284,0.05609064588589296,-0.004621210749051417
8,1536540301380177920,0.2705166666666667,-0.02077957385266434,0.007930018539906587
9,1536538680092917761,-0.32966666666666666,0.02707839761430601,-0.012150712097438156
10,1536516992227692544,-0.05980000000000001,0.014239752503037035,-0.00021002395033160303
11,1536505105234657281,0.09714285714285716,-0.023584492251151452,-0.01239875619325108
12,1536482066388463616,-0.02251428571428571,0.02418027166521355,-0.006068030052822721
13,1536477411331788801,-0.1727,0.10559071106874543,-0.02061050352206496
14,1536466640887504902,0.11320000000000001,-0.0032848802326714394,0.0026983851745970705
15,1536452612807172098,-0.17848333333333333,-0.008674878746428525,0.007946184775752714
16,1536393276802097152,0.06798333333333334,0.03230917272489805,0.001937396109489326
17,1536357958988218369,-0.10784285714285714,-0.03789307980834539,0.003194797463120236
18,1536343003983273984,0.0328125,-0.004467551034025089,-0.007271042501116672
19,1536310632416526336,-0.09074000000000002,0.059310740986069185,-0.01059391431823016
20,1536304220047085569,-0.05772307692307694,-0.08973834732475358,0.015805510072111346
21,1536288222413737984,-0.12345217391304346,0.07853542179138669,-0.009229283296972375
22,1536128847749455872,-0.0576320754716981,0.03451702404226432,-0.01033697499479772
23,1536095525690392576,-0.016035294117647068,0.0657895805383254,-0.01177881477941309
24,1536065514228879363,-0.07055714285714286,0.0041412713004417455,-0.0020453738952881783
25,1536014923624550400,-0.215325,0.06333352010275461,-0.03139014168506025
26,1535993105123618816,-0.1456,-0.04562957957705573,0.01327508179200449
27,1535973110633181185,-0.29665714285714284,0.010797594467581776,-0.014227051813984945
28,1535879753806270464,0.18587906976744187,0.012399357252718117,-0.00876967688021947
29,1535837028994101248,-0.11594766355140186,0.041427449865712555,-0.010416787180330045
30,1535815744272838656,0.11945999999999998,-0.006022052844977158,-0.012473305368245393
31,1535796075134521344,-0.3413,-0.032158913408534925,0.0018280567056430655
32,1535777591378034689,0.20183,0.01660477723033065,-0.0028372309584499896
33,1535738621596147712,-0.023288888888888897,0.02942822061726143,0.008119510399127837
